branch_code,bic_code_swift,bank_name,bank_branch,bank_branch_address,city,bank_phone,bank_fax
210431,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN BOKSBURG,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 3 FABA PROPERTIES PEP BUILDING LEEUWPOORT, BOKSBURG",,087 577-8619,011 352-2540
200033,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN BOXER CENTRE,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 642-4528"
200039,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN BRANDWAG,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-8185"
200024,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN BRIDGE CITY,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 530-3169"
200034,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN BRITS MALL,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, 61530",MARSHALLTOWN,"(011 ), 352-2540","(011 ), 250-3061"
210224,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN BRIXTON,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 29-32 PROTEA CENTRE 80 HIGH STREET, BRIXTON",GAUTENG,"(011 ), 830-2244","(011 ), 830-2114"
220018,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN BUTTERWORTHMAL,"UNPAIDS TO GOLD REEF DAY 2, TEL 011 490-5911, 2ND FLOOR BLOCK E, 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 428-8214"
200028,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN CHRISHANI CROS,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 543-1180"
200009,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN CLAIRWOOD S CNTRE,"SHOP 10, 622 SOUTH ROAD, , CLAIRWOOD",,"(031 ), 459-0019","(031 ), 459-0431"
200007,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN COMMISSIONER STR,"134 COMMISSIONER STREET, COLOSSEUM BUILDING, , JOHANNESBURG",GAUTENG,011 331-9916,011 331-5315
210456,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN COSMO CITY,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR BANKCITY, 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 352-2540"
210803,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN COSMO MALL,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 57 COSMO MALL, MALIBONGWE DRIVE, COSMO CITY",JOHANNESBURG,011 465-0447,011 465-0530
200152,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN DENNEBOOM,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, GATEWAY SHOP CNTR DENNEBOOM STATION TSAMAJA ROAD, MAMELODI WEST",PRETORIA,"(011 ), 0875779961","(011 ), 352-2540"
200026,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN DUNDEE,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 212-2067"
210018,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN EL DEVERAUX ST,"15 - 17 DEVERAUX AVENUE VINCENT, , EAST LONDON",,"(043), 726-5491","(043), 726-5491"
210505,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN ELOFF STREET,"UNPAIDS TO GOLD REEF DAY 2 TEL 011-490-5911, 73 ELOFF STREET, JOHANNESBURG",GAUTENG,087 736-6278,087 736-8278
210815,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN EMOYENI,"SHOP 41 EMOYENI MALL, , MPUMALANGA",,087 345-5050,013 796-1333
210434,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN EMPANGENI,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, OK EMPANGENI CENTRE CNR COMMERCIAL & BIYELA RD, EMPANGENI",,035 772-2147,011 352-2540
210245,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN ERMELO,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR, BANK CITY 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200051,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN EXP EXPERT 17,"9 KERK STREET, 2ND FLOOR, BLOCK E, BANKCITY,",GAUTENG,"(011), 352-2540","(011), 352-2540"
210234,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN EXP EXPERT 19,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR BANK CITY 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
210103,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN EXP MAIN,"UNPAIDS TO GOLD REEF DAY 2, TEL 011 490 5911,, 2ND FLOOR, BLOCK E, 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200043,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN EXP VISON 2000,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, 66 BESTER STREET, NELSPRUIT",,071 637-3016,011 352-2540
220050,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN EXTERNAL SALES,"UNPAIDS TO GOLDREEF DAY 2 TEL NO. 011 490-5911, 9 KERK STREET 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 371-0015","(011), 371-0015"
210015,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN GERMISTON PRES,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, CNR PRESIDENT & JACK STREET, GERMISTON",GAUTENG,"(011 ), 872-0447","(011 ), 872-2207"
260327,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN GHANDI SQUARE,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490 5911, GHANDI SQUARE 10 RISSIK STREET, JOHANNESBURG",GAUTENG,"(011 ), 492-1196","(011 ), 843-0267"
200042,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN GOVAN MBEKI 1,"9 KERK STREET, 2ND FLOOR, BLOCK E, , BANKCITY",GAUTENG,"(011 ), 352-2540","(011 ), 041 582-4355"
220012,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN GRAND CNTL RIV,"UNPAIDS TO GOLD REEF DAY 2, TEL 011 490-5911, 2ND FLOOR BLOCK E , 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 428-8214"
220022,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN GRAND PARADE,"UNPAIDS TO BLOEMFONTEIN DAY2 TEL NO 051, 410-0374 SHOP 5 NO.7 ADDERLEY STR GRAND PARADE, CAPE TOWN",GAUTENG,021 461-7160,011 438-8180
200156,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN GREATNORTHPLZA,"BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
210222,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN HAMMANSKRAAL,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 59 JUBILEE MALL CNR JUBILEE & HARRY GWALA, HAMMANSKRAAL",,"(012 ), 727-1239","(012 ), 727-1239"
210508,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN HAMMARSDALE,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, SHOP A55 KUNENE ROAD, HAMMARSDALE",GAUTENG,031 771-1461,031 771-1465
200155,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN HIGHPOINT,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, GROUND FLOOR CNR KOTZE & CLAIM STREET, HILLBROW","JOHANNESBURG,GAUTENG","(011), 720-5655","(011), 720-6724"
210101,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN INDUSTRIA,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 3/2, 33 MARAISBURG ROAD CNR NOBEL STREET, INDUSTRIA WEST","JOHANNESBURG, GAUTENG","(011 ), 473-1471","(011 ), 543-0494"
210457,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN JEPPESTOWN,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR BANKCITY, 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 352-2540"
200052,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN KABOWENI PLAZA,"9 KERK STREET, 2ND FLOOR, BLOCK E, BANKCITY,",GAUTENG,"(011), 352-2540","(011), 352-2540"
210016,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN KEMPTON PARK,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, 20 PRETORIA ROAD, KEMPTON PARK",GAUTENG,"(011 ), 394-8396","(011 ), 394-3140"
200055,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN KING WILLIAMSTOWN,"9 KERK STREET, 2ND FLOOR, BLOCK E, BANKCITY,",GAUTENG,"(011 ), 352-2540","(011 ), 543-0402"
210455,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN KLIPTOWN,"UNPAIDS TO GOL REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR BANKCITY 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 352-2540"
220045,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN KOKSTAD,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, SHOP 13 SHOPRITE CENTRE 43 HOPE STREET, KOKSTAD",,039 727-5267,011 428-8214
200151,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN LADY FRERE,"BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
210510,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN LEBOWAKGOMO,"UNPAIDS TO GOLD REEF DAY 2 TEL 011-490-5911, SHOP 8 LEBOWAKGOMO CENTRE, LEBOWAKGOMO",LIMPOPO,0877368277,011352-2540
210007,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN LENASIA,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, STATION ROAD, LENASIA",GAUTENG,"(011), 854-5033","(011), 854-5235"
210307,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN LEPHALALE,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 6 SHOPRITE CENTRE PLEIN STR LEPHALALE EXT 9, ELLISRAS",,014 763-6371,011 352-2540
210546,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN LOAN CENTRE,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, 10TH FLOOR SAGE BUILDING 10 FRASER STREET, JOHANNESBURG",GAUTENG,011 352-8244,011 438-8042
210426,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MARK & BASSON UPT,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BUILDING 1 CNR MARK BASSON STREET, UPINGTON",,054 331-1263,011352-2540
200157,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MARSHALLTOWN HOUS,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, 185 MAIN ROAD MARSHALL HOUSE, CLAREMONT",GAUTENG,021 671-7563,011 543-0416
200008,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MASINGITA MALL,"SHOP 150, MAIN ROAD, , GIYANI",GAUTENG,"(015 ), 812-1924","(015 ), 812-3606"
210753,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MAYFIELD SQUARE,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 42 MAYFIELD EXT 30, DAVEYTON",GAUTENG,087 345-6670,011 968-0108
210250,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MDANTSANE,"UNPAIDS TO DAY 2 TEL 031 717-3000, CNR QUMZA HIGHWAY & BILLIE ROAD, MDANTSANE",,"(011), 352-2540","(011), 352-2540"
210025,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MEGACITY,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, SHOP S12 UMLAZI MEGA CITY 50 MANGOSUTHU HIGHWAY, UMLAZI",DURBAN,"(031), 912-1679","(031), 912-1679"
220026,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MITCHELL PLAIN 1,"UNPAIDS TO GOLD REEF DAY 2, TEL 011 490-5911, 2ND FLOOR BLOCK E, 9 KERK STREET, JOHANNESBURG",GAUTENG,"(021 ), 391-6053","(021 ), 428-8214"
210227,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MODJADJI PLAZA,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, ERF 20 GA KGOPNE-LA TOWNSHIP REGISTRATION DIV,",,015 328-4446,011 352-2540
210246,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MOKOPANE,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR, BANK CITY 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200203,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MOUNTFRERE S/C,"UNPAIDS TO GOLD REEF DAY 21, TEL 011 490-5911, BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200049,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN MOUTSE MALL,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, CNR LOSKOPDAM & BRONKHORSTSPRUIT ROADS MOUTSE, DENNILTON",MOUMALANGA,"(013 ), 980-0276","(013 ),"
210425,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN NEWPARK CENTRE,"UNPAIDS TO BLOEMFONTEIN DAY 2 TEL 051 410-0374, SHOP 16B KIMPARK SHOPPING CENTRE, KIMBERLEY",,053 831 2241,011 352-2540
210023,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN NEWTOWN MALL,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 4890-5911, 77 A/B HARRISON STREET, JOHANNESBURG",GAUTENG,"(011 ), 492-1902","(011 ), 492-1842"
200158,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN NOQUBELLAMALL,"BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
210304,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN OXFORD RD ESL,"UNPAIDS TO GOLDREEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR, BANK CITY 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
210805,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PALEDI MALL,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 55 PALEDI MALL TURFLOOP TOWNSHIP EXT 2, MANKWENG",LIMPOPO,087 345-6840,015 267-0429
220028,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PAROW,"UNPAIDS TO GOLD REEF DAY 2, TEL 011 490-5911, 2ND FLOOR BLOCK E, 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 428-8214"
200159,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PEP 1,"BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200160,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PEP 2,"BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200200,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PEP 3,"BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200201,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PEP 4,"BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200202,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PEP 5,"BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200037,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PILOT,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-8185"
210236,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PINE STREET,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR BANK CITY 9 KERK STREET, JOHANNESBURG",GAUTENG,031 301-4244,011 543-1049
210226,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN POLOKWANE,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, THABO MBEKI STREET, POLOKWANE",,"(011), 352-2540","(011), 352-2540"
210432,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN POTCHEFSTROOM,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 52 RIVERWALK, SHOPPING CENTRE, POTCHEFSTROOM",GAUTENG,018 293-1936,011 543-0769
210240,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PRETORIA CBD,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR BANK CITY 9 KERK STREET, JOHANNESBURG",GAUTENG,012 323-9031,011 352-2540
220007,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN PROTEA SHOP CTR,"UNPAIDS TO GOLD REEF DAY 2, TEL 011 490-5911, 2ND FLOOR BLOCK E, 9 KERK STREET, JOHANNESBURG",GAUTENG,018 786-3045,011 543-1211
220016,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN QUEENSTOWN,"UNPAIDS TO GOLD REEF DAY 2, TEL 011 490-5911, 2ND FLOOR BLOCK E, 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 543-0399"
210459,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN RANDBURG RANK,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR BANKCITY, 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 352-2540"
210001,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN REGISTRY HOUSE,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 8, 9 & 10 REGISTERY HOUSE CNR KERK & TROYE, JOHANNESBURG",GAUTENG,"(011), 333-7485","(011), 333-7484"
210411,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN RENBRO,"UNPAIDS TO GOLD REEF DAY TEL 011 490-5911, CNR R101 & HAMMAN STREET RENBO SHOPPIMG CENTRE, HAMMANSKRAAL",GAUTENG,"(011 ), 352-2540","(011 ), 352-2540"
200038,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN RICHARDSBAY,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,"(035 ), 352-2540","(035 ), 789-6258"
210816,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN ROODEPOORT,"120 ONTDEKKERS ROAD, , WEST GATE",ROODEPOORT,011 768-0640,077 768-0761
200046,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN SEBOKENG PLAZA,"9 KERK STREET, 2ND FLOOR BLOCK E, BANKCITY,",GAUTENG,"(016 ), 352-2540","(016 ), 592-4904"
200154,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN SIYABUSA S/C,"BLOCK E, 2ND FLOOR, 9 KERK STREET, BANK CITY, JOHANNESBURG",GAUTENG,0877368270,011352-2540
200036,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN SOUTHERN PLAZA,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,012 790-5498,011 543-1208
210228,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN STANDFORD ROAD,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, 61A STANDFORD ROAD, KORSTEN",PORT ELIZABETH,"(011 ), 352-2540","(011 ), 543-1236"
210806,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN STANGER,"UNPAIDS TO EASY COAST DAY 2 TEL 031 717-3000, SHOP 9 STANGER MARKET PLAZA,",KWAZULU NATAL,032 551-3051,032 552-2646
210401,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN STEILLOOP,"UNPAIDS TO GOLD REEF DAY 2, TEL 011 490-5911, PORTION 2 STEILLOOP - 403 LR, STEILLOOP",LIMPOPO,087 736-8207,011 352-2540
200006,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN STELLENBOSCH,"UNPAIDS TO BLOEMFONTEIN DAY 2 TEL 051 410-0374, KAYAMANDI MALL, GEORGE BLAKE STREET, STELLENBOSCH",,"(021), 883-8126","(021), 438-8214"
200032,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN SUNDERLAND STR,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-8185"
210306,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN TEMBACITY CNTR,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR, BANK CITY 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200025,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN TEMBISA MALL,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNEBURG",GAUTENG,011 242-0383,011 920-3715
210024,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN TEMBISA PLAZA,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, CNR, ANDREW MAPHETO & ISIMUKU STREET TEMBISA PLAZA, TEMBISA",,0873456430,011 925-6723
210020,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN TERMINUS PLAZA,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, NEW TERMINUS PLAZA CNR ALLEN & KIRKLAND STREET, NEWCASTLE",GAUTENG,"(034 ), 312-7323","(034 ), 312-7322"
260326,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN THE BRIDGE,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, CNR WANDERERS & NOORD STREETS, JOHANNESBURG",GAUTENG,"(011), 725-1618","(011), 720-0001"
240128,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN THE WORKSHOP,"UNPAIDS TO BLOEMFOTEIN DAY 2 TEL 051 410-0374, SHOP 49 DURBAN WORKSHOP CNTR 99 SAMORA MACHEL ST, DURBAN",,031 305-8813,031 305-8813
210413,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN THOYOYANDOU,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, SHOP 12 GAME CENTRE MPHETHU ROAD (R53), THOHOYANDOU",,015 962-0920,011 352-2540
200035,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN TOWERS,"9 KERK STREET, BLOCK E, 2ND FLOOR, BANK CITY, JOHANNESBURG",GAUTENG,0860102631,011 352-8185
200027,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN TSAKANE MALL,"SHOP 86 AND 87, MALANDELA ROAD, , TSAKANE",,"(011 ), 732-1467","(011 ), 732-1470"
210225,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN TZANEEN,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, DANIE JOUBERT STREET, TZANEEN",GAUTENG,"(011), 352-2540","(011),"
210424,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN VANGATE MALL,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, BLOCK E 2ND FLOOR 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
210412,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN WELKOM,"UNPAIDS TO BLOEMFONTEIN DAY 2 TEL 051 410-0374, ERF 132, 28 BOK STREET, WELKOM",FREE STATE,057 352-7298,
210305,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN WES BURGER ST,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR, BANK CITY 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
200045,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN WESTERNARIA,"9 KERK STREET, 2ND FLOOR, BLOCK E, BANKCITY, JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 352-2540"
210017,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN WESTGATE S/CNT,"SHOP SL0040, 120 ONTDEKKERS ROAD, , ROODEPOORT",GAUTENG,"(011), 778-0009","(011), 768-0009"
200050,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN WHITTLESEA,"UNPAIDS TO EAS COAST DAY 2 TEL 031 717-3000, SHOP 13 THE BRIDGE SHOP CNTR CJ LANGEHOVEN DRIVE,",PORT ELIZABETH,041 363-5140,011 543-1212
220015,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN WORCESTER,"9 KERK STREET, 2ND FLOOR, BLOCK E, , JOHANNESBURG",GAUTENG,"(011), 352-2540","(011), 428-8214"
210458,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLAN YEOVILLE,"UNPAIDS TO GOLD REEF DAY 2 TEL 011 490-5911, BLOCK E 2ND FLOOR BANKCITY, 9 KERK STREET, JOHANNESBURG",GAUTENG,"(011 ), 352-2540","(011 ), 352-2540"
210249,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLANELIM HUBYENI,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, HUBYENI SHOPPING CENTRE R523, ELIM",,087 736-8109,011 352-2540
200054,FIRNZAJJ,FIRSTRAND BANK,FNB EASYPLN GRAHAMSTOWN MKT SQ,"9 KERK STREET, 2ND FLOOR, BLOCK E, BANKCITY,",GAUTENG,"(011), 352-2540","(011), 352-2540"
